age,gender,weight_kg,height_cm,bmi,activity_level,goal,goal_encoded,health_condition,condition_encoded,region,region_encoded,protein_pct,carbs_pct,fat_pct,diet_category
51,1,84.7,173.5,28.14,1.55,gain,1,none,0,north_india,0,42,48,10,muscle_gain
56,0,40.8,156.2,16.72,1.55,loss,-1,hypertension,2,south_india,1,35,36,29,muscle_gain
20,1,91.1,171.7,30.92,1.55,loss,-1,thyroid,3,north_india,0,36,31,33,weight_loss
25,0,63.2,148.0,28.86,1.2,loss,-1,diabetes,1,north_india,0,46,13,41,weight_loss
40,0,50.2,154.6,21.01,1.725,maintain,0,diabetes,1,east_india,3,41,27,32,medical_diet
31,1,75.7,167.5,26.97,1.375,maintain,0,none,0,north_india,0,28,38,34,maintenance
44,1,68.6,161.7,26.26,1.2,loss,-1,none,0,west_india,2,37,31,32,weight_loss
46,1,91.2,173.5,30.28,1.375,loss,-1,thyroid,3,east_india,3,37,31,32,weight_loss
56,1,71.9,173.7,23.83,1.2,gain,1,hypertension,2,east_india,3,41,55,4,muscle_gain
56,0,43.8,152.7,18.77,1.2,gain,1,none,0,east_india,3,42,51,7,muscle_gain
18,0,54.8,160.6,21.22,1.2,loss,-1,hypertension,2,east_india,3,34,35,31,medical_diet
34,0,66.8,156.0,27.44,1.2,loss,-1,none,0,north_india,0,36,32,32,weight_loss
58,1,41.7,164.8,15.37,1.2,loss,-1,diabetes,1,east_india,3,46,16,38,muscle_gain
47,0,38.0,152.7,16.29,1.2,gain,1,none,0,north_india,0,40,51,9,muscle_gain
30,0,70.3,159.6,27.61,1.2,loss,-1,none,0,north_india,0,36,28,36,weight_loss
38,1,67.2,163.9,25.01,1.2,loss,-1,none,0,north_india,0,33,31,36,weight_loss
36,1,77.3,177.1,24.65,1.2,loss,-1,diabetes,1,west_india,2,44,17,39,medical_diet
36,1,38.0,151.9,16.48,1.2,gain,1,diabetes,1,north_india,0,52,34,14,muscle_gain
42,0,46.0,166.5,16.58,1.375,maintain,0,none,0,north_india,0,28,38,34,muscle_gain
39,1,56.6,164.2,20.99,1.375,maintain,0,none,0,south_india,1,29,42,29,maintenance
48,0,63.5,159.1,25.07,1.375,maintain,0,none,0,south_india,1,30,40,30,maintenance
34,0,55.0,162.0,20.94,1.2,maintain,0,none,0,north_india,0,31,38,31,maintenance
40,0,67.2,156.4,27.47,1.725,maintain,0,thyroid,3,south_india,1,32,41,27,medical_diet
49,0,53.0,164.4,19.6,1.375,loss,-1,thyroid,3,north_india,0,36,28,36,medical_diet
27,0,64.0,170.2,22.08,1.55,maintain,0,hypertension,2,south_india,1,28,45,27,medical_diet
27,1,80.1,171.7,27.18,1.55,maintain,0,none,0,south_india,1,31,39,30,maintenance
53,0,51.1,155.6,21.1,1.2,maintain,0,hypertension,2,east_india,3,29,46,25,medical_diet
25,1,57.6,161.6,22.08,1.375,loss,-1,none,0,east_india,3,36,32,32,maintenance
69,0,54.3,162.1,20.69,1.55,loss,-1,diabetes,1,north_india,0,46,14,40,medical_diet
37,0,38.0,145.0,18.07,1.375,gain,1,hypertension,2,north_india,0,40,55,5,muscle_gain
49,1,66.5,162.3,25.26,1.55,maintain,0,none,0,east_india,3,31,39,30,maintenance
67,0,60.4,154.6,25.28,1.55,maintain,0,diabetes,1,south_india,1,40,27,33,medical_diet
31,0,62.1,159.4,24.45,1.375,maintain,0,none,0,west_india,2,28,42,30,maintenance
67,1,58.2,165.6,21.23,1.2,loss,-1,none,0,south_india,1,35,28,37,maintenance
45,1,73.1,175.5,23.73,1.375,loss,-1,none,0,west_india,2,35,29,36,maintenance
63,0,71.0,151.8,30.79,1.2,loss,-1,diabetes,1,north_india,0,43,13,44,weight_loss
69,0,44.4,161.4,17.03,1.2,loss,-1,none,0,west_india,2,35,31,34,muscle_gain
41,0,89.6,166.9,32.14,1.375,gain,1,none,0,east_india,3,41,50,9,muscle_gain
32,1,64.6,163.4,24.19,1.2,loss,-1,thyroid,3,north_india,0,33,31,36,medical_diet
39,0,46.5,148.6,21.03,1.725,loss,-1,pcos,4,south_india,1,43,17,40,medical_diet
47,1,67.2,155.8,27.7,1.55,loss,-1,hypertension,2,south_india,1,35,37,28,weight_loss
21,1,50.7,175.5,16.46,1.375,loss,-1,diabetes,1,east_india,3,45,17,38,muscle_gain
30,0,80.6,164.0,29.95,1.2,loss,-1,thyroid,3,east_india,3,34,32,34,weight_loss
40,1,88.5,166.2,32.04,1.2,loss,-1,diabetes,1,south_india,1,43,14,43,weight_loss
25,0,66.8,153.8,28.26,1.55,loss,-1,none,0,west_india,2,37,29,34,weight_loss
35,0,38.0,145.0,18.07,1.375,loss,-1,none,0,east_india,3,36,32,32,muscle_gain
29,1,75.9,166.7,27.3,1.2,loss,-1,diabetes,1,north_india,0,45,16,39,weight_loss
48,1,104.2,184.4,30.63,1.55,maintain,0,hypertension,2,west_india,2,28,45,27,medical_diet
31,1,87.4,168.9,30.64,1.375,loss,-1,thyroid,3,north_india,0,33,30,37,weight_loss
51,1,58.5,175.4,19.02,1.375,loss,-1,hypertension,2,south_india,1,36,36,28,medical_diet
35,1,85.8,173.6,28.47,1.9,loss,-1,diabetes,1,east_india,3,43,16,41,weight_loss
51,1,89.3,167.7,31.73,1.2,gain,1,none,0,south_india,1,42,51,7,muscle_gain
28,0,50.7,150.4,22.43,1.55,loss,-1,diabetes,1,north_india,0,44,15,41,medical_diet
58,0,40.2,157.6,16.18,1.725,gain,1,none,0,east_india,3,41,50,9,muscle_gain
29,0,79.2,169.3,27.65,1.2,loss,-1,none,0,south_india,1,37,32,31,weight_loss
66,1,76.6,164.0,28.5,1.725,loss,-1,hypertension,2,north_india,0,33,37,30,weight_loss
32,1,67.5,169.2,23.59,1.375,loss,-1,none,0,north_india,0,33,31,36,maintenance
48,1,62.4,176.7,19.98,1.725,loss,-1,diabetes,1,north_india,0,45,14,41,medical_diet
66,0,61.4,149.6,27.43,1.375,maintain,0,diabetes,1,north_india,0,41,24,35,medical_diet
46,0,58.1,167.3,20.75,1.9,loss,-1,none,0,south_india,1,34,28,38,maintenance
43,1,85.8,181.0,26.18,1.55,gain,1,none,0,south_india,1,40,50,10,muscle_gain
35,1,82.3,163.6,30.75,1.55,maintain,0,none,0,west_india,2,28,39,33,maintenance
49,1,53.0,172.9,17.73,1.55,loss,-1,none,0,south_india,1,34,28,38,muscle_gain
39,1,88.3,177.4,28.06,1.375,maintain,0,none,0,north_india,0,31,40,29,maintenance
55,0,52.7,155.2,21.89,1.2,maintain,0,none,0,north_india,0,32,41,27,maintenance
34,0,57.1,159.3,22.51,1.2,loss,-1,hypertension,2,north_india,0,34,36,30,medical_diet
40,0,69.4,163.2,26.05,1.375,loss,-1,none,0,east_india,3,35,32,33,weight_loss
41,1,51.9,161.2,19.99,1.55,loss,-1,none,0,north_india,0,37,28,35,maintenance
67,0,49.0,163.1,18.41,1.55,loss,-1,thyroid,3,south_india,1,37,28,35,muscle_gain
25,1,57.3,178.7,17.94,1.375,loss,-1,diabetes,1,west_india,2,44,13,43,muscle_gain
58,1,91.2,176.4,29.3,1.375,maintain,0,none,0,east_india,3,29,38,33,maintenance
23,1,66.6,171.0,22.76,1.55,maintain,0,hypertension,2,north_india,0,30,47,23,medical_diet
22,0,64.5,157.7,25.95,1.2,loss,-1,none,0,north_india,0,34,32,34,weight_loss
61,0,44.8,150.6,19.75,1.55,loss,-1,none,0,north_india,0,36,31,33,maintenance
46,1,56.0,170.0,19.39,1.2,loss,-1,diabetes,1,north_india,0,47,16,37,medical_diet
45,0,58.1,150.3,25.73,1.2,loss,-1,none,0,south_india,1,37,29,34,weight_loss
28,1,73.6,169.7,25.57,1.55,loss,-1,thyroid,3,south_india,1,35,28,37,weight_loss
18,1,80.3,183.2,23.94,1.2,loss,-1,none,0,west_india,2,34,28,38,maintenance
60,1,65.3,161.7,24.98,1.2,loss,-1,diabetes,1,north_india,0,44,13,43,medical_diet
36,0,44.9,156.4,18.34,1.55,loss,-1,hypertension,2,south_india,1,37,37,26,muscle_gain
26,0,76.2,163.5,28.51,1.375,loss,-1,none,0,north_india,0,37,28,35,weight_loss
44,1,75.9,160.4,29.5,1.375,loss,-1,diabetes,1,east_india,3,45,13,42,weight_loss
51,0,63.6,154.5,26.65,1.9,loss,-1,pcos,4,east_india,3,44,16,40,weight_loss
61,0,48.0,152.5,20.65,1.55,loss,-1,hypertension,2,south_india,1,33,34,33,medical_diet
21,0,57.5,156.8,23.39,1.375,loss,-1,hypertension,2,north_india,0,34,37,29,medical_diet
53,0,71.7,152.9,30.68,1.375,gain,1,none,0,east_india,3,40,52,8,muscle_gain
35,1,86.6,171.3,29.54,1.55,maintain,0,none,0,west_india,2,32,40,28,maintenance
32,0,74.6,150.7,32.86,1.2,loss,-1,none,0,north_india,0,37,28,35,weight_loss
68,1,59.1,168.5,20.82,1.375,loss,-1,diabetes,1,south_india,1,43,13,44,medical_diet
30,1,69.3,179.7,21.45,1.2,loss,-1,none,0,north_india,0,33,28,39,maintenance
36,0,59.9,158.3,23.91,1.2,loss,-1,hypertension,2,north_india,0,35,34,31,medical_diet
66,1,76.6,171.7,25.98,1.375,loss,-1,none,0,north_india,0,34,28,38,weight_loss
23,1,59.3,161.1,22.88,1.55,loss,-1,none,0,west_india,2,37,32,31,maintenance
65,0,49.7,154.4,20.86,1.375,loss,-1,none,0,north_india,0,36,31,33,maintenance
29,1,85.2,170.0,29.48,1.375,gain,1,none,0,north_india,0,41,51,8,muscle_gain
68,1,70.1,171.2,23.92,1.375,gain,1,none,0,north_india,0,41,50,9,muscle_gain
54,0,38.0,150.0,16.9,1.55,maintain,0,none,0,north_india,0,32,39,29,muscle_gain
34,0,45.3,158.5,18.04,1.2,gain,1,none,0,west_india,2,42,49,9,muscle_gain
40,0,48.0,145.0,22.81,1.375,loss,-1,none,0,west_india,2,36,28,36,maintenance
43,0,95.5,159.5,37.55,1.2,maintain,0,none,0,south_india,1,28,40,32,maintenance
46,0,38.0,148.5,17.22,1.375,loss,-1,none,0,north_india,0,36,31,33,muscle_gain
50,1,77.2,181.0,23.57,1.375,gain,1,hypertension,2,west_india,2,38,53,9,muscle_gain
44,1,104.0,175.1,33.9,1.2,maintain,0,none,0,east_india,3,30,39,31,maintenance
42,0,51.2,157.0,20.77,1.375,loss,-1,none,0,south_india,1,36,28,36,maintenance
27,0,65.9,160.5,25.61,1.725,maintain,0,none,0,north_india,0,31,41,28,maintenance
64,1,87.9,165.4,32.13,1.55,loss,-1,none,0,west_india,2,33,30,37,weight_loss
40,0,38.0,147.8,17.41,1.55,loss,-1,none,0,north_india,0,33,32,35,muscle_gain
38,0,59.1,162.9,22.3,1.375,gain,1,hypertension,2,north_india,0,38,53,9,muscle_gain
38,1,61.3,167.1,21.95,1.725,loss,-1,none,0,south_india,1,35,29,36,maintenance
60,1,46.8,165.0,17.19,1.2,maintain,0,none,0,north_india,0,31,40,29,muscle_gain
30,1,95.3,176.5,30.6,1.375,loss,-1,none,0,east_india,3,33,28,39,weight_loss
54,0,48.6,155.6,20.06,1.375,loss,-1,none,0,west_india,2,35,29,36,maintenance
50,1,51.9,162.4,19.67,1.725,maintain,0,none,0,north_india,0,30,39,31,maintenance
41,0,45.7,151.0,20.04,1.375,gain,1,none,0,east_india,3,42,50,8,muscle_gain
61,1,76.0,164.8,27.96,1.2,loss,-1,none,0,south_india,1,33,29,38,weight_loss
28,0,64.0,162.7,24.19,1.9,loss,-1,none,0,south_india,1,33,29,38,maintenance
34,0,56.4,165.9,20.49,1.2,loss,-1,none,0,south_india,1,33,31,36,maintenance
21,0,61.7,156.8,25.1,1.2,maintain,0,diabetes,1,south_india,1,42,27,31,medical_diet
64,1,86.4,176.6,27.69,1.375,loss,-1,thyroid,3,north_india,0,33,30,37,weight_loss
42,1,72.2,172.5,24.27,1.375,gain,1,none,0,east_india,3,38,51,11,muscle_gain
47,1,76.1,178.9,23.77,1.55,maintain,0,none,0,north_india,0,30,42,28,maintenance
26,0,67.8,155.6,28.0,1.375,loss,-1,diabetes,1,west_india,2,43,13,44,weight_loss
38,1,66.5,168.7,23.38,1.375,loss,-1,none,0,west_india,2,36,31,33,maintenance
37,1,87.6,168.3,30.93,1.2,loss,-1,diabetes,1,east_india,3,44,17,39,weight_loss
36,0,52.9,162.0,20.16,1.375,loss,-1,none,0,south_india,1,33,29,38,maintenance
36,0,40.6,150.0,18.06,1.375,gain,1,diabetes,1,west_india,2,50,35,15,muscle_gain
29,1,57.9,168.8,20.34,1.2,maintain,0,none,0,north_india,0,32,41,27,maintenance
54,1,55.1,158.0,22.09,1.725,maintain,0,none,0,west_india,2,32,38,30,maintenance
59,1,70.5,170.5,24.26,1.2,maintain,0,hypertension,2,west_india,2,29,46,25,medical_diet
34,0,38.0,151.5,16.55,1.55,loss,-1,none,0,south_india,1,35,29,36,muscle_gain
54,1,56.2,155.0,23.38,1.725,loss,-1,none,0,north_india,0,33,30,37,maintenance
65,0,56.7,149.9,25.22,1.2,loss,-1,thyroid,3,south_india,1,37,31,32,weight_loss
56,0,38.0,154.0,16.01,1.2,gain,1,diabetes,1,north_india,0,52,36,12,muscle_gain
45,1,54.8,161.1,21.13,1.375,gain,1,diabetes,1,south_india,1,51,34,15,muscle_gain
58,1,83.7,176.9,26.75,1.2,maintain,0,none,0,east_india,3,29,40,31,maintenance
52,0,55.8,168.9,19.57,1.55,loss,-1,none,0,west_india,2,36,29,35,maintenance
64,0,54.2,158.0,21.72,1.375,maintain,0,none,0,south_india,1,32,39,29,maintenance
65,1,79.9,166.8,28.7,1.9,loss,-1,diabetes,1,east_india,3,43,17,40,weight_loss
35,1,108.3,186.8,31.05,1.725,maintain,0,none,0,south_india,1,28,42,30,maintenance
31,1,69.0,163.8,25.74,1.725,loss,-1,none,0,north_india,0,36,32,32,weight_loss
52,0,54.1,156.2,22.2,1.2,loss,-1,diabetes,1,west_india,2,43,17,40,medical_diet
61,0,50.8,156.9,20.66,1.2,loss,-1,hypertension,2,south_india,1,34,36,30,medical_diet
58,1,67.3,156.4,27.53,1.2,maintain,0,thyroid,3,east_india,3,31,41,28,medical_diet
24,0,72.3,158.7,28.71,1.55,maintain,0,none,0,east_india,3,30,39,31,maintenance
58,0,38.0,148.5,17.22,1.2,loss,-1,none,0,east_india,3,33,30,37,muscle_gain
30,1,71.6,160.6,27.73,1.55,gain,1,thyroid,3,north_india,0,38,52,10,muscle_gain
35,0,49.0,156.3,20.06,1.375,gain,1,diabetes,1,north_india,0,50,34,16,muscle_gain
54,1,57.5,167.8,20.42,1.375,maintain,0,none,0,south_india,1,29,40,31,maintenance
30,1,68.6,170.4,23.61,1.375,maintain,0,diabetes,1,north_india,0,41,24,35,medical_diet
53,0,56.9,145.0,27.06,1.375,loss,-1,none,0,west_india,2,36,32,32,weight_loss
48,0,64.7,161.0,24.97,1.2,gain,1,none,0,west_india,2,39,52,9,muscle_gain
19,1,67.9,164.5,25.09,1.2,loss,-1,none,0,south_india,1,36,31,33,weight_loss
33,0,58.8,154.6,24.61,1.375,loss,-1,none,0,south_india,1,33,28,39,maintenance
26,1,80.2,174.6,26.31,1.55,maintain,0,none,0,west_india,2,29,38,33,maintenance
26,0,68.8,170.2,23.76,1.2,loss,-1,none,0,west_india,2,33,32,35,maintenance
55,0,65.3,157.7,26.25,1.55,gain,1,none,0,west_india,2,38,49,13,muscle_gain
28,0,38.0,145.1,18.05,1.55,loss,-1,none,0,west_india,2,33,31,36,muscle_gain
39,1,75.8,168.0,26.86,1.2,loss,-1,diabetes,1,east_india,3,45,15,40,weight_loss
50,0,65.9,155.6,27.21,1.375,gain,1,none,0,north_india,0,39,49,12,muscle_gain
53,1,79.8,171.4,27.16,1.375,maintain,0,thyroid,3,east_india,3,28,39,33,medical_diet
62,1,74.1,165.1,27.19,1.2,maintain,0,diabetes,1,north_india,0,39,23,38,medical_diet
40,1,67.6,162.0,25.75,1.55,loss,-1,none,0,south_india,1,37,31,32,weight_loss
62,0,71.1,157.0,28.84,1.9,gain,1,none,0,east_india,3,38,52,10,muscle_gain
62,1,39.7,167.0,14.25,1.375,loss,-1,none,0,south_india,1,36,32,32,muscle_gain
51,1,78.5,168.2,27.73,1.725,loss,-1,none,0,north_india,0,37,32,31,weight_loss
26,0,85.1,161.4,32.67,1.55,loss,-1,none,0,south_india,1,36,29,35,weight_loss
41,1,59.7,167.2,21.37,1.375,gain,1,none,0,east_india,3,42,50,8,muscle_gain
25,1,59.3,168.1,20.98,1.375,loss,-1,none,0,south_india,1,35,29,36,maintenance
24,0,75.1,159.7,29.46,1.2,loss,-1,diabetes,1,west_india,2,45,17,38,weight_loss
53,1,59.9,171.0,20.48,1.2,maintain,0,none,0,west_india,2,32,40,28,maintenance
35,0,49.3,157.3,19.93,1.375,maintain,0,hypertension,2,east_india,3,32,43,25,medical_diet
20,1,76.3,174.3,25.13,1.375,loss,-1,none,0,north_india,0,34,28,38,weight_loss
45,1,54.4,163.9,20.22,1.375,gain,1,diabetes,1,south_india,1,50,35,15,muscle_gain
23,0,75.8,165.3,27.74,1.55,loss,-1,none,0,north_india,0,34,31,35,weight_loss
61,1,64.1,173.5,21.27,1.2,loss,-1,none,0,south_india,1,36,28,36,maintenance
61,1,74.1,169.8,25.71,1.375,loss,-1,none,0,north_india,0,35,29,36,weight_loss
38,1,65.1,161.7,24.9,1.375,loss,-1,none,0,north_india,0,34,32,34,maintenance
45,0,85.2,165.3,31.21,1.2,loss,-1,none,0,east_india,3,33,28,39,weight_loss
57,0,68.0,154.1,28.67,1.725,loss,-1,none,0,south_india,1,36,30,34,weight_loss
18,0,43.7,150.0,19.4,1.55,loss,-1,none,0,north_india,0,35,28,37,maintenance
53,0,44.5,159.7,17.45,1.2,maintain,0,diabetes,1,south_india,1,38,25,37,muscle_gain
38,0,71.0,161.0,27.41,1.55,maintain,0,none,0,west_india,2,32,40,28,maintenance
60,1,49.3,157.2,19.97,1.375,loss,-1,diabetes,1,south_india,1,43,16,41,medical_diet
52,0,51.3,155.4,21.27,1.375,loss,-1,none,0,south_india,1,37,28,35,maintenance
30,0,45.8,158.5,18.23,1.9,loss,-1,none,0,west_india,2,37,32,31,muscle_gain
66,0,61.2,153.1,26.13,1.55,gain,1,none,0,north_india,0,42,48,10,muscle_gain
27,1,61.5,169.3,21.47,1.725,maintain,0,none,0,south_india,1,32,40,28,maintenance
61,1,72.0,172.4,24.22,1.725,maintain,0,diabetes,1,west_india,2,41,23,36,medical_diet
64,0,63.3,163.5,23.67,1.2,loss,-1,none,0,south_india,1,37,32,31,maintenance
27,1,64.5,162.3,24.49,1.2,loss,-1,none,0,east_india,3,37,31,32,maintenance
63,1,80.5,172.5,27.03,1.375,loss,-1,diabetes,1,south_india,1,47,16,37,weight_loss
30,1,53.1,156.0,21.82,1.55,loss,-1,thyroid,3,north_india,0,35,31,34,medical_diet
54,1,55.0,163.9,20.48,1.55,maintain,0,none,0,north_india,0,29,40,31,maintenance
55,0,38.0,157.7,15.28,1.55,maintain,0,diabetes,1,south_india,1,38,24,38,muscle_gain
41,0,65.8,164.6,24.3,1.375,maintain,0,none,0,south_india,1,28,40,32,maintenance
19,1,74.2,176.0,23.93,1.55,gain,1,diabetes,1,north_india,0,49,37,14,muscle_gain
39,1,55.4,163.9,20.61,1.55,loss,-1,hypertension,2,south_india,1,36,36,28,medical_diet
34,1,72.3,171.6,24.57,1.375,gain,1,hypertension,2,north_india,0,42,55,3,muscle_gain
53,1,82.9,172.6,27.82,1.2,maintain,0,hypertension,2,north_india,0,30,45,25,medical_diet
31,0,67.0,153.7,28.38,1.55,loss,-1,none,0,south_india,1,33,31,36,weight_loss
27,1,48.2,166.6,17.36,1.55,maintain,0,none,0,east_india,3,29,38,33,muscle_gain
52,0,50.2,154.5,21.02,1.375,maintain,0,diabetes,1,north_india,0,42,27,31,medical_diet
42,1,75.4,163.9,28.08,1.2,loss,-1,none,0,north_india,0,33,29,38,weight_loss
20,0,78.9,159.8,30.92,1.2,loss,-1,hypertension,2,south_india,1,33,34,33,weight_loss
64,1,59.9,169.7,20.8,1.55,loss,-1,none,0,north_india,0,33,32,35,maintenance
55,0,74.3,157.7,29.85,1.9,loss,-1,diabetes,1,north_india,0,47,15,38,weight_loss
34,0,38.0,147.9,17.38,1.725,loss,-1,none,0,east_india,3,36,31,33,muscle_gain
29,0,65.8,152.0,28.47,1.375,gain,1,hypertension,2,west_india,2,39,56,5,muscle_gain
69,1,61.6,165.0,22.63,1.725,maintain,0,none,0,west_india,2,29,42,29,maintenance
41,0,68.4,149.6,30.54,1.2,loss,-1,none,0,north_india,0,33,32,35,weight_loss
46,1,56.6,162.1,21.52,1.725,loss,-1,none,0,north_india,0,36,31,33,maintenance
60,0,59.1,162.8,22.3,1.375,gain,1,none,0,south_india,1,41,51,8,muscle_gain
42,0,53.8,155.4,22.28,1.55,loss,-1,thyroid,3,west_india,2,37,32,31,medical_diet
53,1,49.5,167.9,17.54,1.2,loss,-1,diabetes,1,west_india,2,44,15,41,muscle_gain
43,0,43.3,164.5,16.01,1.725,maintain,0,hypertension,2,north_india,0,28,44,28,muscle_gain
55,1,68.7,162.6,25.99,1.375,loss,-1,none,0,south_india,1,33,29,38,weight_loss
18,1,76.2,164.4,28.22,1.2,maintain,0,none,0,north_india,0,31,38,31,maintenance
37,1,62.8,155.5,25.97,1.375,loss,-1,hypertension,2,east_india,3,35,37,28,weight_loss
45,1,45.9,161.0,17.72,1.2,maintain,0,hypertension,2,south_india,1,32,43,25,muscle_gain
33,0,56.3,150.6,24.85,1.375,maintain,0,pcos,4,south_india,1,41,23,36,medical_diet
64,0,51.1,163.0,19.24,1.375,gain,1,none,0,east_india,3,42,49,9,muscle_gain
34,1,77.2,172.3,26.0,1.375,gain,1,none,0,east_india,3,41,51,8,muscle_gain
57,0,70.0,156.4,28.61,1.55,loss,-1,thyroid,3,south_india,1,36,31,33,weight_loss
45,0,55.9,151.5,24.36,1.9,loss,-1,pcos,4,west_india,2,46,16,38,medical_diet
29,1,86.8,169.2,30.33,1.2,loss,-1,thyroid,3,north_india,0,35,32,33,weight_loss
44,0,54.4,156.2,22.3,1.2,maintain,0,hypertension,2,north_india,0,29,44,27,medical_diet
59,1,61.1,163.7,22.8,1.375,maintain,0,none,0,south_india,1,28,42,30,maintenance
64,0,45.8,145.0,21.79,1.2,gain,1,none,0,west_india,2,42,52,6,muscle_gain
47,0,41.0,157.1,16.61,1.55,loss,-1,diabetes,1,south_india,1,46,15,39,muscle_gain
58,1,53.9,158.8,21.39,1.375,loss,-1,none,0,south_india,1,33,31,36,maintenance
51,0,61.6,165.4,22.53,1.55,loss,-1,pcos,4,west_india,2,46,15,39,medical_diet
54,0,71.2,174.7,23.36,1.2,maintain,0,none,0,west_india,2,29,40,31,maintenance
23,1,72.2,169.0,25.29,1.55,loss,-1,none,0,west_india,2,34,29,37,weight_loss
24,0,38.0,146.7,17.67,1.9,loss,-1,none,0,south_india,1,34,31,35,muscle_gain
49,1,60.7,174.4,19.94,1.375,maintain,0,none,0,east_india,3,31,38,31,maintenance
49,0,69.4,155.8,28.58,1.9,loss,-1,diabetes,1,north_india,0,43,15,42,weight_loss
42,1,44.8,168.9,15.71,1.2,loss,-1,hypertension,2,south_india,1,34,35,31,muscle_gain
50,1,64.9,157.5,26.16,1.2,loss,-1,none,0,east_india,3,37,28,35,weight_loss
24,1,59.6,164.1,22.14,1.9,gain,1,diabetes,1,west_india,2,50,33,17,muscle_gain
69,1,73.5,171.6,24.97,1.55,gain,1,none,0,west_india,2,40,49,11,muscle_gain
29,1,89.8,171.1,30.67,1.2,loss,-1,none,0,north_india,0,35,30,35,weight_loss
33,0,57.0,158.6,22.67,1.375,loss,-1,none,0,south_india,1,35,30,35,maintenance
33,0,66.0,158.4,26.27,1.375,maintain,0,diabetes,1,east_india,3,40,24,36,medical_diet
60,1,59.0,158.3,23.54,1.55,maintain,0,thyroid,3,north_india,0,30,38,32,medical_diet
53,0,62.1,163.4,23.25,1.55,loss,-1,none,0,north_india,0,36,30,34,maintenance
30,1,75.3,178.1,23.74,1.2,maintain,0,none,0,south_india,1,28,38,34,maintenance
24,0,64.8,156.4,26.5,1.55,maintain,0,thyroid,3,south_india,1,32,42,26,medical_diet
53,0,44.6,153.4,18.96,1.375,gain,1,none,0,south_india,1,38,50,12,muscle_gain
64,1,61.7,175.3,20.08,1.375,maintain,0,none,0,north_india,0,32,42,26,maintenance
68,1,92.9,192.0,25.2,1.375,loss,-1,hypertension,2,south_india,1,34,35,31,weight_loss
26,0,48.8,146.5,22.74,1.375,maintain,0,diabetes,1,south_india,1,42,23,35,medical_diet
49,0,39.8,161.7,15.23,1.2,loss,-1,none,0,south_india,1,36,32,32,muscle_gain
28,1,63.8,163.9,23.74,1.375,maintain,0,none,0,north_india,0,29,39,32,maintenance
25,0,38.0,145.0,18.07,1.2,maintain,0,diabetes,1,south_india,1,40,26,34,muscle_gain
50,0,75.5,167.9,26.76,1.2,maintain,0,thyroid,3,west_india,2,31,39,30,medical_diet
40,1,47.5,169.2,16.61,1.375,loss,-1,none,0,west_india,2,36,29,35,muscle_gain
42,0,75.8,152.7,32.51,1.2,gain,1,diabetes,1,west_india,2,48,37,15,muscle_gain
25,1,74.7,178.7,23.38,1.375,maintain,0,thyroid,3,east_india,3,28,42,30,medical_diet
62,1,66.8,177.2,21.28,1.2,loss,-1,none,0,east_india,3,34,29,37,maintenance
39,1,70.7,174.1,23.32,1.375,loss,-1,none,0,east_india,3,36,32,32,maintenance
21,0,57.9,151.3,25.32,1.9,loss,-1,none,0,north_india,0,34,29,37,weight_loss
57,0,62.4,151.7,27.11,1.2,maintain,0,diabetes,1,south_india,1,40,25,35,medical_diet
20,1,69.6,172.9,23.29,1.375,loss,-1,hypertension,2,north_india,0,33,36,31,medical_diet
46,1,52.5,169.8,18.22,1.55,loss,-1,none,0,west_india,2,36,30,34,muscle_gain
58,0,38.0,150.5,16.77,1.2,loss,-1,none,0,west_india,2,35,32,33,muscle_gain
46,0,68.9,165.5,25.17,1.375,maintain,0,hypertension,2,north_india,0,31,44,25,medical_diet
51,0,64.6,152.7,27.69,1.2,loss,-1,none,0,south_india,1,35,30,35,weight_loss
51,1,67.3,153.9,28.42,1.2,loss,-1,none,0,east_india,3,37,29,34,weight_loss
45,1,70.0,168.0,24.81,1.725,gain,1,hypertension,2,south_india,1,40,55,5,muscle_gain
30,0,67.9,156.3,27.8,1.2,gain,1,none,0,south_india,1,42,48,10,muscle_gain
32,0,79.3,156.3,32.44,1.375,loss,-1,hypertension,2,north_india,0,33,33,34,weight_loss
40,0,69.4,155.1,28.84,1.2,loss,-1,none,0,west_india,2,37,28,35,weight_loss
61,1,88.1,177.1,28.11,1.2,maintain,0,none,0,north_india,0,29,41,30,maintenance
43,1,47.3,157.0,19.2,1.2,maintain,0,none,0,south_india,1,30,40,30,maintenance
21,0,63.2,151.7,27.49,1.375,loss,-1,diabetes,1,east_india,3,43,17,40,weight_loss
43,0,65.2,159.6,25.57,1.55,maintain,0,thyroid,3,south_india,1,31,40,29,medical_diet
57,1,69.5,161.6,26.58,1.55,loss,-1,diabetes,1,west_india,2,45,14,41,weight_loss
26,1,80.2,165.0,29.43,1.375,maintain,0,none,0,west_india,2,30,40,30,maintenance
22,0,64.3,160.0,25.12,1.55,maintain,0,diabetes,1,north_india,0,42,25,33,medical_diet
49,0,60.3,161.5,23.11,1.55,gain,1,none,0,east_india,3,42,48,10,muscle_gain
37,0,49.1,162.0,18.73,1.9,loss,-1,hypertension,2,north_india,0,35,34,31,medical_diet
67,1,67.1,170.6,23.04,1.375,gain,1,none,0,north_india,0,40,50,10,muscle_gain
28,0,54.9,152.3,23.65,1.725,gain,1,none,0,east_india,3,39,51,10,muscle_gain
