name,calories,protein,carbs,fat,fiber,sugar,category,diet_type,region,meal_type,health_tags,glycemic_index
"lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",344.0,28.68,0.0,24.55,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",210.0,27.12,0.0,10.5,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",204.0,24.94,0.0,10.77,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw",260.0,16.79,0.0,20.9,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",346.0,30.39,0.0,24.0,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",200.0,27.71,0.0,9.02,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",192.0,25.46,0.0,9.26,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw",259.0,16.63,0.0,20.86,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",345.0,28.51,0.0,24.73,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",211.0,25.48,0.0,11.32,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",209.0,24.61,0.0,11.57,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw",134.0,20.21,0.0,5.28,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",223.0,33.69,0.0,8.8,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled",186.0,28.08,0.0,7.33,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw",640.0,6.92,0.0,67.63,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked",586.0,9.72,0.0,60.39,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, fore-shank, separable lean and fat, raw",183.0,20.09,0.09,11.38,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, fore-shank, separable lean and fat, cooked, braised",256.0,30.35,0.03,14.99,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, leg chop/steak, bone-in, separable lean only, raw",126.0,21.1,0.0,4.64,0.0,0.0,protein,non-veg,global,"[""beverage""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted",181.0,27.68,0.0,7.01,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, loin chop, separable lean and fat, raw",298.0,15.4,0.22,26.19,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"game meat, muskrat, raw",162.0,20.76,0.0,8.1,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"game meat, muskrat, cooked, roasted",234.0,30.09,0.0,11.74,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"game meat, opossum, cooked, roasted",221.0,30.2,0.0,10.2,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"game meat, rabbit, domesticated, composite of cuts, raw",136.0,20.05,0.0,5.55,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"game meat, rabbit, domesticated, composite of cuts, cooked, roasted",197.0,29.06,0.0,8.05,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"game meat, squirrel, raw",120.0,21.23,0.0,3.21,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"game meat, squirrel, cooked, roasted",173.0,30.77,0.0,4.69,0.0,0.0,other,vegan,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, brain, raw",122.0,10.4,0.0,8.58,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, brain, cooked, braised",145.0,12.55,0.0,10.17,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, heart, raw",122.0,16.47,0.21,5.68,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, heart, cooked, braised",185.0,24.97,1.93,7.91,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, heart, raw",110.0,17.18,0.08,3.98,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, heart, cooked, braised",186.0,29.12,0.13,6.75,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, liver, raw",139.0,20.38,1.78,5.02,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, liver, cooked, braised",220.0,30.57,2.53,8.81,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, liver, cooked, pan-fried",238.0,25.53,3.78,12.65,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, liver, raw",140.0,19.93,2.91,4.85,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, liver, cooked, braised",192.0,28.42,3.77,6.26,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, lungs, cooked, braised",104.0,18.74,0.0,2.64,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, mechanically separated, raw",276.0,14.97,0.0,23.54,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, pancreas, raw",152.0,14.84,0.0,9.82,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, variety meats and by-products, pancreas, cooked, braised",234.0,22.83,0.0,15.12,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, spleen, raw",98.0,18.3,0.0,2.2,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""very-low-calorie"", ""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, spleen, cooked, braised",129.0,24.08,0.0,2.89,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""heart-healthy"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, thymus, raw",101.0,17.21,0.0,3.07,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"veal, variety meats and by-products, thymus, cooked, braised",125.0,22.67,0.0,3.11,0.0,0.0,other,non-veg,global,"[""lunch"", ""dinner""]","[""weight-loss"", ""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""low-fat"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, ground, cooked, broiled",283.0,24.75,0.0,19.65,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",243.0,17.54,0.0,18.66,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",271.0,25.51,0.0,18.01,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, choice, raw",201.0,18.91,0.0,13.38,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",217.0,26.73,0.0,11.4,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",261.0,17.21,0.0,20.8,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",284.0,24.95,0.0,19.67,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",279.0,17.18,0.0,22.75,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",341.0,21.82,0.0,27.53,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",244.0,17.07,0.0,18.96,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",338.0,29.46,0.0,23.57,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",268.0,23.84,0.0,18.39,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, raw",244.0,17.01,0.0,18.97,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",339.0,28.92,0.0,23.88,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",267.0,23.48,0.0,18.5,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",270.0,22.62,0.0,19.19,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",201.0,18.76,0.0,13.37,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",234.0,25.34,0.0,13.95,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, raw",273.0,17.18,0.0,22.1,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
"lamb, new zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",296.0,24.41,0.0,21.28,0.0,0.0,protein,non-veg,global,"[""lunch"", ""dinner""]","[""high-protein"", ""good-protein"", ""low-carb"", ""keto-friendly"", ""diabetes-friendly"", ""diabetes-friendly""]",low
